time,signal
1.06,0.0001
1.07,0.0001
1.08,0.0001
1.09,0.0001
1.1,0.0001
1.11,0.0001
1.12,0.0001
1.1300000000000000,0.0001
1.1400000000000000,0.0001
1.1500000000000000,0.0001
1.16,0.0001
1.17,0.0001
1.18,0.0001
1.19,0.0001
1.2,0.0001
1.21,0.0001
1.22,0.0001
1.23,0.0001
1.24,0.0001
1.25,0.0001
1.26,0.0001
1.27,0.0001
1.28,0.0001
1.29,0.0001
1.3,0.0001
1.31,0.0001
1.32,0.0001
1.33,0.0001
1.34,0.0001
1.35,0.0002
1.36,0.0002
1.37,0.0002
1.3800000000000000,0.0002
1.3900000000000000,0.0002
1.4000000000000000,0.0002
1.41,0.0002
1.42,0.0002
1.43,0.0002
1.44,0.0002
1.45,0.0002
1.46,0.0002
1.47,0.0002
1.48,0.0002
1.49,0.0002
1.5,0.0002
1.51,0.0002
1.52,0.0002
1.53,0.0002
1.54,0.0002
1.55,0.0002
1.56,0.0002
1.57,0.0003
1.58,0.0003
1.59,0.0003
1.6,0.0003
1.61,0.0003
1.62,0.0003
1.6300000000000000,0.0003
1.6400000000000000,0.0003
1.6500000000000000,0.0003
1.6600000000000000,0.0003
1.67,0.0003
1.68,0.0003
1.69,0.0003
1.7,0.0003
1.71,0.0004
1.72,0.0004
1.73,0.0004
1.74,0.0004
1.75,0.0004
1.76,0.0004
1.77,0.0004
1.78,0.0004
1.79,0.0004
1.8,0.0004
1.81,0.0004
1.82,0.0005
1.83,0.0005
1.84,0.0005
1.85,0.0005
1.86,0.0005
1.87,0.0005
1.8800000000000000,0.0005
1.8900000000000000,0.0005
1.9000000000000000,0.0005
1.9100000000000000,0.0006
1.92,0.0006
1.93,0.0006
1.94,0.0006
1.95,0.0006
1.96,0.0006
1.97,0.0006
1.98,0.0007
1.99,0.0007
2.0,0.0007
2.0100000000000000,0.0007
2.02,0.0007
2.0300000000000000,0.0007
2.04,0.0008
2.05,0.0008
2.06,0.0008
2.07,0.0008
2.08,0.0008
2.09,0.0008
2.1,0.0009
2.11,0.0009
2.12,0.0009
2.13,0.0009
2.14,0.0009
2.15,0.0010
2.16,0.0010
2.17,0.0010
2.18,0.0010
2.19,0.0011
2.2,0.0011
2.21,0.0011
2.22,0.0011
2.23,0.0011
2.24,0.0012
2.25,0.0012
2.2600000000000000,0.0012
2.27,0.0013
2.2800000000000000,0.0013
2.29,0.0013
2.3000000000000000,0.0013
2.31,0.0014
2.32,0.0014
2.33,0.0014
2.34,0.0015
2.35,0.0015
2.36,0.0015
2.37,0.0016
2.38,0.0016
2.39,0.0016
2.4,0.0017
2.41,0.0017
2.42,0.0017
2.43,0.0018
2.44,0.0018
2.45,0.0019
2.46,0.0019
2.47,0.0019
2.48,0.0020
2.49,0.0020
2.5,0.0021
2.5100000000000000,0.0021
2.52,0.0022
2.5300000000000000,0.0022
2.54,0.0022
2.5500000000000000,0.0023
2.56,0.0023
2.57,0.0024
2.58,0.0024
2.59,0.0025
2.6,0.0026
2.61,0.0026
2.62,0.0027
2.63,0.0027
2.64,0.0028
2.65,0.0028
2.66,0.0029
2.67,0.0030
2.68,0.0030
2.69,0.0031
2.7,0.0032
2.71,0.0032
2.72,0.0033
2.73,0.0034
2.74,0.0034
2.75,0.0035
2.7600000000000000,0.0036
2.77,0.0037
2.7800000000000000,0.0037
2.79,0.0038
2.8000000000000000,0.0039
2.81,0.0040
2.82,0.0041
2.83,0.0041
2.84,0.0042
2.85,0.0043
2.86,0.0044
2.87,0.0045
2.88,0.0046
2.89,0.0047
2.9,0.0048
2.91,0.0049
2.92,0.0050
2.93,0.0051
2.94,0.0052
2.95,0.0053
2.96,0.0054
2.97,0.0056
2.98,0.0057
2.99,0.0058
3.0,0.0059
3.0100000000000000,0.0060
3.02,0.0062
3.0300000000000000,0.0063
3.04,0.0064
3.0500000000000000,0.0066
3.06,0.0067
3.0700000000000000,0.0068
3.08,0.0070
3.09,0.0071
3.1,0.0073
3.11,0.0074
3.12,0.0076
3.13,0.0077
3.14,0.0079
3.15,0.0081
3.16,0.0082
3.17,0.0084
3.18,0.0086
3.19,0.0088
3.2,0.0089
3.21,0.0091
3.22,0.0093
3.23,0.0095
3.24,0.0097
3.25,0.0099
3.2600000000000000,0.0101
3.27,0.0103
3.2800000000000000,0.0106
3.29,0.0108
3.3000000000000000,0.0110
3.31,0.0112
3.3200000000000000,0.0115
3.33,0.0117
3.34,0.0120
3.35,0.0122
3.36,0.0125
3.37,0.0127
3.38,0.0130
3.39,0.0133
3.4,0.0136
3.41,0.0139
3.42,0.0142
3.43,0.0145
3.44,0.0148
3.45,0.0151
3.46,0.0154
3.47,0.0157
3.48,0.0161
3.49,0.0164
3.5,0.0168
3.5100000000000000,0.0171
3.52,0.0175
3.5300000000000000,0.0179
3.54,0.0183
3.5500000000000000,0.0187
3.56,0.0191
3.5700000000000000,0.0195
3.58,0.0199
3.59,0.0203
3.6,0.0208
3.61,0.0212
3.62,0.0217
3.63,0.0222
3.64,0.0226
3.65,0.0231
3.66,0.0237
3.67,0.0242
3.68,0.0247
3.69,0.0253
3.7,0.0258
3.71,0.0264
3.72,0.0270
3.73,0.0276
3.74,0.0282
3.75,0.0288
3.7600000000000000,0.0295
3.77,0.0301
3.7800000000000000,0.0308
3.79,0.0315
3.8000000000000000,0.0322
3.81,0.0330
3.8200000000000000,0.0337
3.83,0.0345
3.84,0.0353
3.85,0.0361
3.86,0.0369
3.87,0.0377
3.88,0.0386
3.89,0.0395
3.9,0.0404
3.91,0.0413
3.92,0.0423
3.93,0.0433
3.94,0.0443
3.95,0.0453
3.96,0.0464
3.97,0.0475
3.98,0.0486
3.99,0.0498
4.0,0.0509
4.01,0.0521
4.0200000000000000,0.0534
4.03,0.0547
4.04,0.0560
4.05,0.0573
4.0600000000000000,0.0587
4.07,0.0601
4.08,0.0615
4.09,0.0630
4.1,0.0645
4.11,0.0661
4.12,0.0677
4.13,0.0694
4.14,0.0711
4.15,0.0728
4.16,0.0746
4.17,0.0764
4.18,0.0783
4.19,0.0802
4.2,0.0822
4.21,0.0843
4.22,0.0863
4.23,0.0885
4.24,0.0907
4.25,0.0930
4.26,0.0953
4.2700000000000000,0.0977
4.28,0.1001
4.29,0.1027
4.3,0.1052
4.3100000000000000,0.1079
4.32,0.1106
4.33,0.1134
4.34,0.1163
4.3500000000000000,0.1193
4.36,0.1223
4.37,0.1254
4.38,0.1286
4.39,0.1319
4.4,0.1353
4.41,0.1388
4.42,0.1423
4.43,0.1460
4.44,0.1498
4.45,0.1536
4.46,0.1576
4.47,0.1617
4.48,0.1659
4.49,0.1702
4.5,0.1746
4.51,0.1791
4.5200000000000000,0.1838
4.53,0.1885
4.54,0.1934
4.55,0.1985
4.5600000000000000,0.2037
4.57,0.2090
4.58,0.2144
4.59,0.2200
4.6000000000000000,0.2258
4.61,0.2317
4.62,0.2378
4.63,0.2440
4.64,0.2504
4.65,0.2570
4.66,0.2637
4.67,0.2706
4.68,0.2777
4.69,0.2850
4.7,0.2925
4.71,0.3002
4.72,0.3080
4.73,0.3161
4.74,0.3244
4.75,0.3329
4.76,0.3417
4.7700000000000000,0.3506
4.78,0.3598
4.79,0.3693
4.8,0.3790
4.8100000000000000,0.3889
4.82,0.3991
4.83,0.4095
4.84,0.4203
4.8500000000000000,0.4313
4.86,0.4425
4.87,0.4541
4.88,0.4660
4.89,0.4781
4.9,0.4906
4.91,0.5034
4.92,0.5165
4.93,0.5299
4.94,0.5437
4.95,0.5578
4.96,0.5723
4.97,0.5871
4.98,0.6023
4.99,0.6179
5.0,0.6339
5.01,0.6502
5.0200000000000000,0.6670
5.03,0.6841
5.04,0.7017
5.05,0.7197
5.0600000000000000,0.7382
5.07,0.7571
5.08,0.7764
5.09,0.7962
5.1000000000000000,0.8165
5.11,0.8373
5.12,0.8586
5.13,0.8803
5.14,0.9026
5.15,0.9254
5.16,0.9487
5.17,0.9726
5.18,0.9971
5.19,1.0221
5.2,1.0477
5.21,1.0738
5.22,1.1006
5.23,1.1280
5.24,1.1560
5.25,1.1846
5.26,1.2139
5.2700000000000000,1.2439
5.28,1.2745
5.29,1.3058
5.3,1.3378
5.3100000000000000,1.3705
5.32,1.4039
5.33,1.4381
5.34,1.4730
5.3500000000000000,1.5087
5.36,1.5451
5.37,1.5823
5.38,1.6204
5.39,1.6592
5.4,1.6989
5.41,1.7394
5.42,1.7807
5.43,1.8230
5.44,1.8661
5.45,1.9101
5.46,1.9550
5.47,2.0009
5.48,2.0476
5.49,2.0954
5.5,2.1441
5.51,2.1938
5.5200000000000000,2.2445
5.53,2.2962
5.54,2.3489
5.55,2.4027
5.5600000000000000,2.4576
5.57,2.5135
5.58,2.5705
5.59,2.6286
5.6000000000000000,2.6878
5.61,2.7482
5.62,2.8097
5.63,2.8724
5.64,2.9363
5.65,3.0014
5.66,3.0676
5.67,3.1352
5.68,3.2039
5.69,3.2739
5.7,3.3452
5.71,3.4178
5.72,3.4917
5.73,3.5670
5.74,3.6435
5.75,3.7214
5.76,3.8007
5.7700000000000000,3.8814
5.78,3.9635
5.79,4.0470
5.8,4.1319
5.8100000000000000,4.2183
5.82,4.3061
5.83,4.3954
5.84,4.4862
5.8500000000000000,4.5785
5.86,4.6723
5.87,4.7677
5.88,4.8646
5.89,4.9630
5.9,5.0631
5.91,5.1647
5.92,5.2680
5.93,5.3728
5.94,5.4793
5.95,5.5875
5.96,5.6973
5.97,5.8087
5.98,5.9219
5.99,6.0367
6.0,6.1533
6.01,6.2715
6.0200000000000000,6.3915
6.03,6.5133
6.04,6.6368
6.05,6.7620
6.0600000000000000,6.8891
6.07,7.0179
6.08,7.1485
6.09,7.2809
6.1000000000000000,7.4151
6.11,7.5511
6.12,7.6890
6.13,7.8287
6.140000000000000,7.9703
6.15,8.1136
6.16,8.2589
6.17,8.4060
6.18,8.5550
6.19,8.7058
6.2,8.8586
6.21,9.0132
6.22,9.1697
6.23,9.3281
6.24,9.4884
6.25,9.6505
6.26,9.8146
6.2700000000000000,9.9806
6.28,10.1485
6.29,10.3183
6.3,10.4900
6.3100000000000000,10.6635
6.32,10.8390
6.33,11.0164
6.34,11.1957
6.3500000000000000,11.3768
6.36,11.5599
6.37,11.7448
6.38,11.9316
6.390000000000000,12.1203
6.4,12.3109
6.41,12.5033
6.42,12.6976
6.43,12.8937
6.44,13.0917
6.45,13.2914
6.46,13.4930
6.47,13.6964
6.48,13.9017
6.49,14.1086
6.5,14.3174
6.51,14.5279
6.5200000000000000,14.7402
6.53,14.9542
6.54,15.1699
6.55,15.3873
6.5600000000000000,15.6063
6.57,15.8271
6.58,16.0495
6.59,16.2735
6.6000000000000000,16.4991
6.61,16.7263
6.62,16.9550
6.63,17.1853
6.640000000000000,17.4172
6.65,17.6505
6.66,17.8853
6.67,18.1215
6.68,18.3591
6.69,18.5982
6.7,18.8386
6.71,19.0803
6.72,19.3233
6.73,19.5677
6.74,19.8132
6.75,20.0600
6.76,20.3080
6.7700000000000000,20.5571
6.78,20.8073
6.79,21.0587
6.8,21.3111
6.8100000000000000,21.5645
6.82,21.8188
6.83,22.0741
6.84,22.3304
6.8500000000000000,22.5875
6.86,22.8454
6.87,23.1041
6.88,23.3636
6.890000000000000,23.6237
6.9,23.8846
6.91,24.1460
6.92,24.4081
6.93,24.6706
6.94,24.9337
6.95,25.1973
6.96,25.4612
6.97,25.7255
6.98,25.9901
6.99,26.2550
7.0,26.5201
7.01,26.7854
7.0200000000000000,27.0508
7.03,27.3163
7.04,27.5818
7.05,27.8473
7.0600000000000000,28.1127
7.07,28.3780
7.08,28.6431
7.09,28.9080
7.1000000000000000,29.1727
7.11,29.4370
7.12,29.7009
7.13,29.9644
7.140000000000000,30.2274
7.15,30.4899
7.16,30.7518
7.17,31.0130
7.18,31.2736
7.19,31.5334
7.2,31.7924
7.21,32.0505
7.22,32.3077
7.23,32.5640
7.24,32.8192
7.25,33.0734
7.26,33.3264
7.2700000000000000,33.5782
7.28,33.8288
7.29,34.0781
7.3,34.3261
7.3100000000000000,34.5726
7.32,34.8177
7.33,35.0613
7.34,35.3033
7.3500000000000000,35.5437
7.36,35.7824
7.37,36.0194
7.38,36.2546
7.390000000000000,36.4879
7.4,36.7194
7.41,36.9489
7.42,37.1765
7.43,37.4019
7.44,37.6253
7.45,37.8466
7.46,38.0656
7.47,38.2824
7.48,38.4969
7.49,38.7090
7.5,38.9187
7.51,39.1260
7.5200000000000000,39.3308
7.53,39.5330
7.54,39.7327
7.55,39.9297
7.5600000000000000,40.1240
7.57,40.3156
7.58,40.5044
7.59,40.6905
7.6000000000000000,40.8736
7.61,41.0538
7.62,41.2311
7.63,41.4055
7.640000000000000,41.5768
7.65,41.7450
7.66,41.9101
7.67,42.0721
7.68,42.2309
7.69,42.3865
7.7,42.5389
7.71,42.6879
7.72,42.8337
7.73,42.9761
7.74,43.1151
7.75,43.2508
7.76,43.3829
7.7700000000000000,43.5117
7.78,43.6369
7.79,43.7586
7.8,43.8768
7.8100000000000000,43.9914
7.82,44.1024
7.83,44.2098
7.84,44.3136
7.8500000000000000,44.4137
7.86,44.5101
7.87,44.6029
7.88,44.6919
7.890000000000000,44.7772
7.9,44.8588
7.91,44.9366
7.92,45.0107
7.930000000000000,45.0810
7.94,45.1475
7.95,45.2103
7.96,45.2692
7.97,45.3243
7.98,45.3757
7.99,45.4232
8.0,45.4669
8.01,45.5068
8.02,45.5429
8.03,45.5751
8.040000000000000,45.6036
8.05,45.6282
8.06,45.6490
8.07,45.6661
8.08,45.6793
8.09,45.6888
8.1,45.6944
8.11,45.6964
8.120000000000000,45.6945
8.13,45.6889
8.14,45.6796
8.15,45.6666
8.16,45.6499
8.17,45.6295
8.18,45.6055
8.19,45.5778
8.2,45.5465
8.21,45.5116
8.22,45.4731
8.23,45.4311
8.24,45.3855
8.25,45.3364
8.26,45.2839
8.27,45.2279
8.28,45.1685
8.290000000000000,45.1057
8.3,45.0395
8.31,44.9700
8.32,44.8972
8.33,44.8211
8.34,44.7419
8.35,44.6594
8.36,44.5737
8.370000000000000,44.4850
8.38,44.3931
8.39,44.2983
8.4,44.2004
8.41,44.0995
8.42,43.9957
8.43,43.8891
8.44,43.7796
8.45,43.6672
8.46,43.5522
8.47,43.4344
8.48,43.3140
8.49,43.1909
8.5,43.0652
8.51,42.9371
8.52,42.8064
8.53,42.6733
8.540000000000000,42.5379
8.55,42.4000
8.56,42.2599
8.57,42.1176
8.58,41.9730
8.59,41.8263
8.6,41.6776
8.61,41.5268
8.620000000000000,41.3739
8.63,41.2192
8.64,41.0626
8.65,40.9041
8.66,40.7439
8.67,40.5819
8.68,40.4182
8.69,40.2529
8.700000000000000,40.0861
8.71,39.9177
8.72,39.7478
8.73,39.5766
8.74,39.4040
8.75,39.2300
8.76,39.0548
8.77,38.8784
8.78,38.7009
8.790000000000000,38.5222
8.8,38.3425
8.81,38.1618
8.82,37.9802
8.83,37.7977
8.84,37.6143
8.85,37.4302
8.86,37.2453
8.870000000000000,37.0598
8.88,36.8736
8.89,36.6868
8.9,36.4995
8.91,36.3117
8.92,36.1235
8.93,35.9349
8.94,35.7460
8.950000000000000,35.5568
8.96,35.3673
8.97,35.1777
8.98,34.9880
8.99,34.7981
9.0,34.6082
9.01,34.4183
9.02,34.2284
9.03,34.0386
9.040000000000000,33.8490
9.05,33.6595
9.06,33.4703
9.07,33.2813
9.08,33.0927
9.09,32.9044
9.1,32.7164
9.11,32.5290
9.120000000000000,32.3419
9.13,32.1554
9.14,31.9695
9.15,31.7841
9.16,31.5993
9.17,31.4152
9.18,31.2318
9.19,31.0492
9.200000000000000,30.8673
9.21,30.6862
9.22,30.5059
9.23,30.3265
9.24,30.1480
9.25,29.9704
9.26,29.7938
9.27,29.6182
9.28,29.4436
9.290000000000000,29.2700
9.3,29.0975
9.31,28.9261
9.32,28.7559
9.33,28.5867
9.34,28.4188
9.35,28.2521
9.36,28.0865
9.370000000000000,27.9223
9.38,27.7593
9.39,27.5975
9.4,27.4371
9.41,27.2780
9.42,27.1203
9.43,26.9639
9.44,26.8089
9.450000000000000,26.6552
9.46,26.5030
9.47,26.3523
9.48,26.2029
9.49,26.0550
9.5,25.9086
9.51,25.7636
9.52,25.6202
9.53,25.4782
9.540000000000000,25.3378
9.55,25.1988
9.56,25.0614
9.57,24.9256
9.58,24.7912
9.59,24.6584
9.6,24.5272
9.61,24.3975
9.620000000000000,24.2694
9.63,24.1429
9.64,24.0179
9.65,23.8945
9.66,23.7727
9.67,23.6525
9.68,23.5338
9.69,23.4167
9.700000000000000,23.3012
9.71,23.1873
9.72,23.0749
9.73,22.9641
9.74,22.8549
9.75,22.7473
9.76,22.6412
9.77,22.5367
9.78,22.4337
9.790000000000000,22.3323
9.8,22.2324
9.81,22.1341
9.82,22.0373
9.83,21.9420
9.84,21.8483
9.85,21.7560
9.86,21.6653
9.870000000000000,21.5761
9.88,21.4883
9.89,21.4020
9.9,21.3172
9.91,21.2338
9.92,21.1519
9.93,21.0714
9.94,20.9924
9.950000000000000,20.9147
9.96,20.8384
9.97,20.7636
9.98,20.6901
9.99,20.6180
10.0,20.5472
10.01,20.4777
10.02,20.4096
10.03,20.3428
10.040000000000000,20.2773
10.05,20.2130
10.06,20.1500
10.07,20.0883
10.08,20.0278
10.09,19.9686
10.1,19.9105
10.11,19.8536
10.120000000000000,19.7979
10.13,19.7434
10.14,19.6900
10.15,19.6377
10.16,19.5866
10.17,19.5365
10.18,19.4876
10.19,19.4396
10.200000000000000,19.3928
10.21,19.3469
10.22,19.3021
10.23,19.2583
10.24,19.2154
10.25,19.1735
10.26,19.1326
10.27,19.0926
10.28,19.0535
10.290000000000000,19.0152
10.3,18.9779
10.31,18.9414
10.32,18.9058
10.33,18.8710
10.34,18.8370
10.35,18.8038
10.36,18.7714
10.370000000000000,18.7398
10.38,18.7088
10.39,18.6786
10.4,18.6492
10.41,18.6204
10.42,18.5923
10.43,18.5648
10.44,18.5380
10.450000000000000,18.5118
10.46,18.4862
10.47,18.4613
10.48,18.4369
10.49,18.4130
10.5,18.3897
10.51,18.3670
10.52,18.3447
10.53,18.3230
10.540000000000000,18.3017
10.55,18.2809
10.56,18.2606
10.57,18.2407
10.58,18.2212
10.59,18.2021
10.6,18.1834
10.61,18.1651
10.620000000000000,18.1472
10.63,18.1296
10.64,18.1123
10.65,18.0954
10.66,18.0788
10.67,18.0624
10.68,18.0464
10.69,18.0306
10.700000000000000,18.0151
10.71,17.9998
10.72,17.9847
10.73,17.9699
10.74,17.9552
10.75,17.9408
10.76,17.9265
10.77,17.9124
10.78,17.8985
10.790000000000000,17.8846
10.8,17.8710
10.81,17.8574
10.82,17.8439
10.83,17.8306
10.84,17.8173
10.85,17.8041
10.86,17.7909
10.870000000000000,17.7779
10.88,17.7648
10.89,17.7518
10.9,17.7388
10.91,17.7259
10.92,17.7129
10.93,17.6999
10.94,17.6869
10.950000000000000,17.6739
10.96,17.6609
10.97,17.6478
10.98,17.6347
10.99,17.6215
11.0,17.6082
11.01,17.5949
11.02,17.5815
11.03,17.5679
11.040000000000000,17.5543
11.05,17.5406
11.06,17.5268
11.07,17.5129
11.08,17.4988
11.09,17.4846
11.1,17.4703
11.11,17.4558
11.120000000000000,17.4411
11.13,17.4263
11.14,17.4114
11.15,17.3962
11.16,17.3809
11.17,17.3654
11.18,17.3498
11.19,17.3339
11.200000000000000,17.3178
11.21,17.3015
11.22,17.2851
11.23,17.2684
11.24,17.2515
11.25,17.2343
11.26,17.2170
11.27,17.1994
11.28,17.1816
11.290000000000000,17.1635
11.3,17.1452
11.31,17.1267
11.32,17.1079
11.33,17.0889
11.34,17.0696
11.35,17.0501
11.36,17.0302
11.370000000000000,17.0102
11.38,16.9898
11.39,16.9692
11.4,16.9483
11.41,16.9272
11.42,16.9058
11.43,16.8841
11.44,16.8621
11.450000000000000,16.8398
11.46,16.8173
11.47,16.7944
11.48,16.7713
11.49,16.7479
11.5,16.7242
11.51,16.7002
11.52,16.6759
11.53,16.6513
11.540000000000000,16.6264
11.55,16.6012
11.56,16.5758
11.57,16.5500
11.58,16.5239
11.59,16.4976
11.6,16.4709
11.61,16.4439
11.620000000000000,16.4167
11.63,16.3891
11.64,16.3612
11.65,16.3331
11.66,16.3046
11.67,16.2758
11.68,16.2467
11.69,16.2174
11.700000000000000,16.1877
11.71,16.1577
11.72,16.1274
11.73,16.0969
11.74,16.0660
11.75,16.0348
11.76,16.0033
11.77,15.9716
11.78,15.9395
11.790000000000000,15.9072
11.8,15.8745
11.81,15.8416
11.82,15.8083
11.83,15.7748
11.84,15.7410
11.85,15.7069
11.86,15.6725
11.870000000000000,15.6378
11.88,15.6028
11.89,15.5675
11.9,15.5320
11.91,15.4962
11.92,15.4601
11.93,15.4237
11.94,15.3871
11.950000000000000,15.3501
11.96,15.3129
11.97,15.2755
11.98,15.2377
11.99,15.1997
12.0,15.1615
12.01,15.1229
12.02,15.0841
12.030000000000000,15.0451
12.040000000000000,15.0057
12.05,14.9662
12.06,14.9263
12.07,14.8863
12.08,14.8459
12.09,14.8054
12.1,14.7645
12.11,14.7235
12.120000000000000,14.6822
12.13,14.6406
12.14,14.5988
12.15,14.5568
12.16,14.5146
12.17,14.4721
12.18,14.4294
12.19,14.3865
12.200000000000000,14.3433
12.21,14.3000
12.22,14.2564
12.23,14.2126
12.24,14.1686
12.25,14.1243
12.26,14.0799
12.27,14.0353
12.280000000000000,13.9904
12.290000000000000,13.9454
12.3,13.9002
12.31,13.8547
12.32,13.8091
12.33,13.7633
12.34,13.7173
12.35,13.6712
12.36,13.6248
12.370000000000000,13.5783
12.38,13.5316
12.39,13.4847
12.4,13.4376
12.41,13.3904
12.42,13.3430
12.43,13.2955
12.44,13.2478
12.450000000000000,13.1999
12.46,13.1519
12.47,13.1038
12.48,13.0555
12.49,13.0070
12.5,12.9584
12.51,12.9097
12.52,12.8608
12.530000000000000,12.8118
12.540000000000000,12.7627
12.55,12.7135
12.56,12.6641
12.57,12.6146
12.58,12.5650
12.59,12.5152
12.6,12.4654
12.61,12.4154
12.620000000000000,12.3653
12.63,12.3152
12.64,12.2649
12.65,12.2145
12.66,12.1641
12.67,12.1135
12.68,12.0629
12.69,12.0121
12.700000000000000,11.9613
12.71,11.9104
12.72,11.8594
12.73,11.8084
12.74,11.7572
12.75,11.7060
12.76,11.6548
12.77,11.6034
12.780000000000000,11.5520
12.790000000000000,11.5006
12.8,11.4491
12.81,11.3975
12.82,11.3459
12.83,11.2942
12.84,11.2425
12.85,11.1908
12.86,11.1390
12.870000000000000,11.0871
12.88,11.0353
12.89,10.9834
12.9,10.9315
12.91,10.8795
12.92,10.8275
12.93,10.7756
12.94,10.7235
12.950000000000000,10.6715
12.96,10.6195
12.97,10.5674
12.98,10.5154
12.99,10.4633
13.0,10.4113
13.01,10.3592
13.02,10.3071
13.030000000000000,10.2551
13.040000000000000,10.2030
13.05,10.1510
13.06,10.0990
13.07,10.0470
13.08,9.9950
13.09,9.9430
13.1,9.8911
13.11,9.8392
13.120000000000000,9.7873
13.13,9.7354
13.14,9.6836
13.15,9.6318
13.16,9.5800
13.17,9.5283
13.18,9.4766
13.19,9.4250
13.200000000000000,9.3734
13.21,9.3219
13.22,9.2704
13.23,9.2190
13.24,9.1676
13.25,9.1163
13.26,9.0651
13.27,9.0139
13.280000000000000,8.9628
13.290000000000000,8.9117
13.3,8.8607
13.31,8.8098
13.32,8.7590
13.33,8.7082
13.34,8.6575
13.35,8.6069
13.36,8.5564
13.370000000000000,8.5059
13.38,8.4556
13.39,8.4053
13.4,8.3551
13.41,8.3050
13.42,8.2551
13.43,8.2052
13.44,8.1554
13.450000000000000,8.1057
13.46,8.0561
13.47,8.0066
13.48,7.9572
13.49,7.9079
13.5,7.8587
13.51,7.8097
13.52,7.7607
13.530000000000000,7.7119
13.540000000000000,7.6632
13.55,7.6146
13.56,7.5661
13.57,7.5177
13.58,7.4695
13.59,7.4214
13.6,7.3734
13.61,7.3255
13.620000000000000,7.2778
13.63,7.2302
13.64,7.1827
13.65,7.1354
13.66,7.0881
13.67,7.0411
13.68,6.9941
13.69,6.9474
13.700000000000000,6.9007
13.71,6.8542
13.72,6.8078
13.73,6.7616
13.74,6.7155
13.75,6.6696
13.76,6.6238
13.77,6.5782
13.780000000000000,6.5327
13.790000000000000,6.4874
13.8,6.4422
13.81,6.3972
13.82,6.3523
13.83,6.3076
13.84,6.2631
13.85,6.2187
13.86,6.1745
13.870000000000000,6.1304
13.88,6.0865
13.89,6.0428
13.9,5.9992
13.91,5.9558
13.92,5.9125
13.93,5.8695
13.94,5.8265
13.950000000000000,5.7838
13.96,5.7412
13.97,5.6988
13.98,5.6566
13.99,5.6145
14.0,5.5727
14.01,5.5310
14.02,5.4894
14.030000000000000,5.4481
14.040000000000000,5.4069
14.05,5.3659
14.06,5.3251
14.07,5.2844
14.08,5.2439
14.09,5.2037
14.1,5.1635
14.11,5.1236
14.120000000000000,5.0839
14.13,5.0443
14.14,5.0049
14.15,4.9657
14.16,4.9267
14.17,4.8879
14.18,4.8492
14.19,4.8108
14.200000000000000,4.7725
14.21,4.7344
14.22,4.6965
14.23,4.6588
14.24,4.6213
14.25,4.5839
14.26,4.5468
14.27,4.5098
14.280000000000000,4.4731
14.290000000000000,4.4365
14.3,4.4001
14.31,4.3639
14.32,4.3279
14.33,4.2920
14.34,4.2564
14.35,4.2210
14.36,4.1857
14.370000000000000,4.1506
14.38,4.1158
14.39,4.0811
14.4,4.0466
14.41,4.0123
14.42,3.9782
14.43,3.9443
14.44,3.9105
14.450000000000000,3.8770
14.46,3.8437
14.47,3.8105
14.48,3.7775
14.49,3.7448
14.5,3.7122
14.51,3.6798
14.52,3.6476
14.530000000000000,3.6156
14.540000000000000,3.5838
14.55,3.5522
