time,signal
4.70833,3
4.71667,3
4.72500,3
4.73333,3
4.74167,3
4.75000,3
4.75833,3
4.76667,4
4.77500,3
4.78333,3
4.79167,3
4.80000,3
4.80833,3
4.81667,3
4.82500,3
4.83333,3
4.84167,3
4.85000,3
4.85833,4
4.86667,4
4.87500,4
4.88333,4
4.89167,3
4.90000,3
4.90833,3
4.91667,3
4.92500,3
4.93333,3
4.94167,3
4.95000,3
4.95833,3
4.96667,4
4.97500,4
4.98333,4
4.99167,4
5.00000,4
5.00833,4
5.01667,4
5.02500,4
5.03333,4
5.04167,4
5.05000,4
5.05833,4
5.06667,4
5.07500,4
5.08333,4
5.09167,4
5.10000,4
5.10833,4
5.11667,4
5.12500,4
5.13333,4
5.14167,4
5.15000,4
5.15833,4
5.16667,5
5.17500,5
5.18333,5
5.19167,4
5.20000,4
5.20833,4
5.21667,4
5.22500,4
5.23333,4
5.24167,4
5.25000,4
5.25833,4
5.26667,4
5.27500,3
5.28333,3
5.29167,3
5.30000,3
5.30833,3
5.31667,3
5.32500,3
5.33333,4
5.34167,4
5.35000,4
5.35833,4
5.36667,4
5.37500,5
5.38333,5
5.39167,5
5.40000,5
5.40833,5
5.41667,4
5.42500,4
5.43333,4
5.44167,4
5.45000,4
5.45833,4
5.46667,4
5.47500,4
5.48333,4
5.49167,4
5.50000,4
5.50833,4
5.51667,4
5.52500,4
5.53333,4
5.54167,4
5.55000,4
5.55833,4
5.56667,4
5.57500,4
5.58333,4
5.59167,4
5.60000,4
5.60833,4
5.61667,4
5.62500,4
5.63333,4
5.64167,4
5.65000,4
5.65833,4
5.66667,4
5.67500,3
5.68333,3
5.69167,3
5.70000,3
5.70833,3
5.71667,3
5.72500,3
5.73333,4
5.74167,4
5.75000,4
5.75833,5
5.76667,5
5.77500,5
5.78333,5
5.79167,4
5.80000,4
5.80833,4
5.81667,4
5.82500,4
5.83333,4
5.84167,4
5.85000,4
5.85833,4
5.86667,4
5.87500,4
5.88333,4
5.89167,4
5.90000,4
5.90833,4
5.91667,4
5.92500,4
5.93333,5
5.94167,5
5.95000,5
5.95833,5
5.96667,5
5.97500,5
5.98333,5
5.99167,5
6.00000,5
6.00833,5
6.01667,5
6.02500,5
6.03333,5
6.04167,4
6.05000,4
6.05833,3
6.06667,3
6.07500,3
6.08333,3
6.09167,3
6.10000,3
6.10833,4
6.11667,4
6.12500,4
6.13333,4
6.14167,4
6.15000,5
6.15833,5
6.16667,5
6.17500,6
6.18333,5
6.19167,5
6.20000,5
6.20833,5
6.21667,4
6.22500,4
6.23333,4
6.24167,4
6.25000,4
6.25833,4
6.26667,4
6.27500,4
6.28333,4
6.29167,4
6.30000,4
6.30833,4
6.31667,4
6.32500,5
6.33333,5
6.34167,5
6.35000,5
6.35833,5
6.36667,5
6.37500,5
6.38333,5
6.39167,5
6.40000,5
6.40833,5
6.41667,5
6.42500,6
6.43333,6
6.44167,6
6.45000,6
6.45833,5
6.46667,5
6.47500,5
6.48333,5
6.49167,5
6.50000,5
6.50833,4
6.51667,4
6.52500,4
6.53333,4
6.54167,4
6.55000,4
6.55833,4
6.56667,5
6.57500,5
6.58333,4
6.59167,4
6.60000,4
6.60833,3
6.61667,3
6.62500,3
6.63333,4
6.64167,4
6.65000,4
6.65833,4
6.66667,4
6.67500,4
6.68333,4
6.69167,4
6.70000,4
6.70833,4
6.71667,4
6.72500,4
6.73333,4
6.74167,4
6.75000,4
6.75833,4
6.76667,4
6.77500,4
6.78333,4
6.79167,4
6.80000,4
6.80833,4
6.81667,4
6.82500,5
6.83333,5
6.84167,5
6.85000,5
6.85833,5
6.86667,5
6.87500,5
6.88333,5
6.89167,5
6.90000,5
6.90833,5
6.91667,5
6.92500,5
6.93333,5
6.94167,5
6.95000,5
6.95833,5
6.96667,4
6.97500,4
6.98333,3
6.99167,3
7.00000,3
7.00833,4
7.01667,4
7.02500,4
7.03333,4
7.04167,4
7.05000,4
7.05833,4
7.06667,4
7.07500,4
7.08333,4
7.09167,4
7.10000,4
7.10833,4
7.11667,4
7.12500,4
7.13333,4
7.14167,4
7.15000,4
7.15833,5
7.16667,4
7.17500,4
7.18333,4
7.19167,5
7.20000,4
7.20833,4
7.21667,4
7.22500,4
7.23333,4
7.24167,4
7.25000,4
7.25833,4
7.26667,5
7.27500,5
7.28333,5
7.29167,5
7.30000,5
7.30833,4
7.31667,4
7.32500,4
7.33333,4
7.34167,4
7.35000,4
7.35833,4
7.36667,4
7.37500,5
7.38333,5
7.39167,5
7.40000,5
7.40833,5
7.41667,4
7.42500,4
7.43333,4
7.44167,4
7.45000,4
7.45833,4
7.46667,4
7.47500,4
7.48333,4
7.49167,4
7.50000,4
7.50833,4
7.51667,4
7.52500,4
7.53333,4
7.54167,4
7.55000,4
7.55833,4
7.56667,4
7.57500,4
7.58333,4
7.59167,4
7.60000,4
7.60833,4
7.61667,4
7.62500,5
7.63333,5
7.64167,5
7.65000,5
7.65833,6
7.66667,5
7.67500,5
7.68333,5
7.69167,5
7.70000,5
7.70833,4
7.71667,4
7.72500,4
7.73333,4
7.74167,4
7.75000,4
7.75833,4
7.76667,4
7.77500,4
7.78333,4
7.79167,4
7.80000,4
7.80833,4
7.81667,4
7.82500,4
7.83333,4
7.84167,5
7.85000,5
7.85833,5
7.86667,5
7.87500,5
7.88333,5
7.89167,4
7.90000,4
7.90833,5
7.91667,5
7.92500,5
7.93333,4
7.94167,4
7.95000,4
7.95833,5
7.96667,5
7.97500,5
7.98333,5
7.99167,5
8.00000,5
8.00833,5
8.01667,5
8.02500,5
8.03333,5
8.04167,5
8.05000,5
8.05833,5
8.06667,5
8.07500,5
8.08333,5
8.09167,5
8.10000,5
8.10833,5
8.11667,5
8.12500,5
8.13333,5
8.14167,5
8.15000,5
8.15833,5
8.16667,5
8.17500,5
8.18333,5
8.19167,5
8.20000,5
8.20833,5
8.21667,5
8.22500,5
8.23333,5
8.24167,5
8.25000,5
8.25833,5
8.26667,5
8.27500,5
8.28333,5
8.29167,5
8.30000,5
8.30833,5
8.31667,5
8.32500,5
8.33333,5
8.34167,5
8.35000,5
8.35833,4
8.36667,5
8.37500,5
8.38333,5
8.39167,5
8.40000,5
8.40833,5
8.41667,5
8.42500,5
8.43333,5
8.44167,5
8.45000,5
8.45833,4
8.46667,4
8.47500,4
8.48333,4
8.49167,4
8.50000,4
8.50833,4
8.51667,4
8.52500,5
8.53333,5
8.54167,5
8.55000,5
8.55833,5
8.56667,5
8.57500,5
8.58333,5
8.59167,5
8.60000,4
8.60833,4
8.61667,4
8.62500,4
8.63333,4
8.64167,5
8.65000,5
8.65833,5
8.66667,5
8.67500,5
8.68333,5
8.69167,5
8.70000,5
8.70833,5
8.71667,5
8.72500,5
8.73333,5
8.74167,5
8.75000,5
8.75833,5
8.76667,5
8.77500,5
8.78333,5
8.79167,4
8.80000,4
8.80833,4
8.81667,4
8.82500,4
8.83333,4
8.84167,5
8.85000,5
8.85833,5
8.86667,6
8.87500,6
8.88333,5
8.89167,5
8.90000,5
8.90833,5
8.91667,5
8.92500,5
8.93333,5
8.94167,5
8.95000,5
8.95833,5
8.96667,5
8.97500,5
8.98333,5
8.99167,5
9.00000,5
9.00833,5
9.01667,5
9.02500,5
9.03333,5
9.04167,5
9.05000,5
9.05833,5
9.06667,4
9.07500,4
9.08333,4
9.09167,4
9.10000,4
9.10833,4
9.11667,5
9.12500,4
9.13333,4
9.14167,5
9.15000,5
9.15833,5
9.16667,5
9.17500,5
9.18333,6
9.19167,6
9.20000,6
9.20833,5
9.21667,5
9.22500,5
9.23333,5
9.24167,6
9.25000,6
9.25833,6
9.26667,6
9.27500,6
9.28333,6
9.29167,6
9.30000,6
9.30833,6
9.31667,6
9.32500,6
9.33333,6
9.34167,5
9.35000,5
9.35833,5
9.36667,4
9.37500,4
9.38333,4
9.39167,4
9.40000,4
9.40833,4
9.41667,4
9.42500,5
9.43333,5
9.44167,4
9.45000,4
9.45833,5
9.46667,5
9.47500,6
9.48333,6
9.49167,6
9.50000,6
9.50833,5
9.51667,6
9.52500,6
9.53333,6
9.54167,6
9.55000,6
9.55833,6
9.56667,6
9.57500,6
9.58333,6
9.59167,6
9.60000,6
9.60833,6
9.61667,6
9.62500,6
9.63333,6
9.64167,6
9.65000,6
9.65833,5
9.66667,5
9.67500,5
9.68333,5
9.69167,5
9.70000,6
9.70833,6
9.71667,6
9.72500,6
9.73333,7
9.74167,7
9.75000,7
9.75833,7
9.76667,6
9.77500,6
9.78333,6
9.79167,6
9.80000,6
9.80833,6
9.81667,5
9.82500,5
9.83333,5
9.84167,5
9.85000,6
9.85833,6
9.86667,6
9.87500,6
9.88333,5
9.89167,5
9.90000,6
9.90833,6
9.91667,6
9.92500,6
9.93333,6
9.94167,6
9.95000,6
9.95833,6
9.96667,5
9.97500,5
9.98333,5
9.99167,6
10.00000,6
10.00833,6
10.01667,6
10.02500,6
10.03333,6
10.04167,6
10.05000,6
10.05833,6
10.06667,6
10.07500,6
10.08333,7
10.09167,7
10.10000,7
10.10833,7
10.11667,7
10.12500,6
10.13333,6
10.14167,6
10.15000,6
10.15833,6
10.16667,6
10.17500,6
10.18333,6
10.19167,6
10.20000,6
10.20833,6
10.21667,6
10.22500,6
10.23333,6
10.24167,6
10.25000,6
10.25833,6
10.26667,6
10.27500,6
10.28333,6
10.29167,5
10.30000,5
10.30833,5
10.31667,5
10.32500,6
10.33333,5
10.34167,5
10.35000,6
10.35833,6
10.36667,6
10.37500,6
10.38333,6
10.39167,6
10.40000,6
10.40833,6
10.41667,6
10.42500,6
10.43333,6
10.44167,5
10.45000,5
10.45833,6
10.46667,6
10.47500,5
10.48333,5
10.49167,5
10.50000,4
10.50833,3
10.51667,2
10.52500,1
10.53333,-2
10.54167,-5
10.55000,-9
10.55833,-14
10.56667,-20
10.57500,-28
10.58333,-38
10.59167,-50
10.60000,-65
10.60833,-83
10.61667,-104
10.62500,-129
10.63333,-159
10.64167,-193
10.65000,-233
10.65833,-278
10.66667,-328
10.67500,-385
10.68333,-448
10.69167,-517
10.70000,-592
10.70833,-674
10.71667,-760
10.72500,-853
10.73333,-950
10.74167,-1051
10.75000,-1157
10.75833,-1265
10.76667,-1375
10.77500,-1486
10.78333,-1597
10.79167,-1708
10.80000,-1816
10.80833,-1921
10.81667,-2023
10.82500,-2119
10.83333,-2209
10.84167,-2292
10.85000,-2366
10.85833,-2432
10.86667,-2489
10.87500,-2536
10.88333,-2571
10.89167,-2597
10.90000,-2612
10.90833,-2616
10.91667,-2609
10.92500,-2593
10.93333,-2567
10.94167,-2531
10.95000,-2487
10.95833,-2435
10.96667,-2376
10.97500,-2311
10.98333,-2240
10.99167,-2165
11.00000,-2087
11.00833,-2005
11.01667,-1921
11.02500,-1837
11.03333,-1752
11.04167,-1667
11.05000,-1583
11.05833,-1500
11.06667,-1419
11.07500,-1340
11.08333,-1264
11.09167,-1190
11.10000,-1119
11.10833,-1051
11.11667,-987
11.12500,-926
11.13333,-868
11.14167,-813
11.15000,-762
11.15833,-713
11.16667,-667
11.17500,-625
11.18333,-585
11.19167,-548
11.20000,-513
11.20833,-480
11.21667,-450
11.22500,-422
11.23333,-396
11.24167,-371
11.25000,-349
11.25833,-328
11.26667,-308
11.27500,-289
11.28333,-272
11.29167,-256
11.30000,-241
11.30833,-227
11.31667,-214
11.32500,-202
11.33333,-191
11.34167,-181
11.35000,-171
11.35833,-162
11.36667,-153
11.37500,-145
11.38333,-137
11.39167,-130
11.40000,-123
11.40833,-117
11.41667,-111
11.42500,-106
11.43333,-100
11.44167,-95
11.45000,-90
11.45833,-86
11.46667,-82
11.47500,-78
11.48333,-75
11.49167,-71
11.50000,-68
11.50833,-64
11.51667,-61
11.52500,-58
11.53333,-56
11.54167,-53
11.55000,-51
11.55833,-49
11.56667,-46
11.57500,-44
11.58333,-42
11.59167,-40
11.60000,-38
11.60833,-37
11.61667,-35
11.62500,-34
11.63333,-32
11.64167,-31
11.65000,-30
11.65833,-29
11.66667,-28
11.67500,-26
11.68333,-25
11.69167,-24
11.70000,-22
11.70833,-22
11.71667,-21
11.72500,-21
11.73333,-20
11.74167,-20
11.75000,-19
11.75833,-18
11.76667,-17
11.77500,-17
11.78333,-16
11.79167,-16
11.80000,-15
11.80833,-15
11.81667,-15
11.82500,-15
11.83333,-14
11.84167,-14
11.85000,-13
11.85833,-13
11.86667,-12
11.87500,-11
11.88333,-11
11.89167,-10
11.90000,-10
11.90833,-10
11.91667,-9
11.92500,-9
11.93333,-9
11.94167,-9
11.95000,-9
11.95833,-8
11.96667,-8
11.97500,-8
11.98333,-8
11.99167,-7
12.00000,-7
12.00833,-7
12.01667,-7
12.02500,-7
12.03333,-7
12.04167,-7
12.05000,-7
12.05833,-7
12.06667,-6
12.07500,-6
12.08333,-6
12.09167,-5
12.10000,-5
12.10833,-4
12.11667,-4
12.12500,-4
12.13333,-4
12.14167,-3
12.15000,-4
12.15833,-3
12.16667,-3
12.17500,-3
12.18333,-2
12.19167,-2
12.20000,-1
12.20833,-1
12.21667,-2
12.22500,-2
12.23333,-2
12.24167,-2
12.25000,-2
12.25833,-2
12.26667,-1
12.27500,-1
12.28333,-0
12.29167,0
12.30000,0
12.30833,0
12.31667,1
12.32500,1
12.33333,1
12.34167,1
12.35000,1
12.35833,1
12.36667,1
12.37500,1
12.38333,1
12.39167,2
12.40000,2
12.40833,2
12.41667,2
12.42500,2
12.43333,2
12.44167,2
12.45000,2
12.45833,2
12.46667,2
12.47500,2
12.48333,2
12.49167,2
12.50000,2
12.50833,2
12.51667,2
12.52500,2
12.53333,2
12.54167,2
12.55000,2
12.55833,3
12.56667,3
12.57500,3
12.58333,3
12.59167,3
12.60000,3
12.60833,2
12.61667,2
12.62500,2
12.63333,2
12.64167,2
12.65000,2
12.65833,3
12.66667,3
12.67500,3
12.68333,3
12.69167,3
12.70000,3
12.70833,3
12.71667,3
12.72500,3
12.73333,3
12.74167,3
12.75000,3
12.75833,3
12.76667,3
12.77500,4
12.78333,3
12.79167,3
12.80000,3
12.80833,3
12.81667,4
12.82500,4
12.83333,4
12.84167,4
12.85000,5
12.85833,5
12.86667,6
12.87500,6
12.88333,5
12.89167,5
12.90000,5
12.90833,5
12.91667,5
12.92500,5
12.93333,6
12.94167,6
12.95000,6
12.95833,6
12.96667,6
12.97500,6
12.98333,6
12.99167,6
13.00000,5
13.00833,5
13.01667,5
13.02500,6
13.03333,6
13.04167,6
13.05000,6
13.05833,6
13.06667,6
13.07500,7
13.08333,7
13.09167,7
13.10000,8
13.10833,8
13.11667,9
13.12500,11
13.13333,12
13.14167,14
13.15000,17
13.15833,20
13.16667,24
13.17500,29
13.18333,36
13.19167,44
13.20000,54
13.20833,67
13.21667,81
13.22500,99
13.23333,120
13.24167,146
13.25000,176
13.25833,211
13.26667,253
13.27500,302
13.28333,359
13.29167,424
13.30000,499
13.30833,585
13.31667,681
13.32500,790
13.33333,913
13.34167,1049
13.35000,1200
13.35833,1367
13.36667,1551
13.37500,1752
13.38333,1970
13.39167,2207
13.40000,2461
13.40833,2733
13.41667,3023
13.42500,3331
13.43333,3656
13.44167,3998
13.45000,4355
13.45833,4726
13.46667,5111
13.47500,5508
13.48333,5915
13.49167,6331
13.50000,6753
13.50833,7180
13.51667,7609
13.52500,8039
13.53333,8467
13.54167,8892
13.55000,9310
13.55833,9721
13.56667,10121
13.57500,10508
13.58333,10881
13.59167,11237
13.60000,11575
13.60833,11892
13.61667,12187
13.62500,12460
13.63333,12707
13.64167,12930
13.65000,13125
13.65833,13294
13.66667,13434
13.67500,13545
13.68333,13628
13.69167,13681
13.70000,13705
13.70833,13701
13.71667,13669
13.72500,13609
13.73333,13522
13.74167,13408
13.75000,13270
13.75833,13107
13.76667,12922
13.77500,12715
13.78333,12487
13.79167,12241
13.80000,11977
13.80833,11698
13.81667,11404
13.82500,11099
13.83333,10782
13.84167,10455
13.85000,10121
13.85833,9782
13.86667,9437
13.87500,9090
13.88333,8741
13.89167,8391
13.90000,8044
13.90833,7699
13.91667,7358
13.92500,7021
13.93333,6691
13.94167,6367
13.95000,6051
13.95833,5743
13.96667,5444
13.97500,5153
13.98333,4872
13.99167,4602
14.00000,4342
14.00833,4091
14.01667,3852
14.02500,3624
14.03333,3406
14.04167,3198
14.05000,3001
14.05833,2814
14.06667,2637
14.07500,2470
14.08333,2312
14.09167,2163
14.10000,2024
14.10833,1893
14.11667,1770
14.12500,1655
14.13333,1547
14.14167,1446
14.15000,1352
14.15833,1265
14.16667,1183
14.17500,1106
14.18333,1036
14.19167,970
14.20000,909
14.20833,853
14.21667,800
14.22500,751
14.23333,706
14.24167,665
14.25000,626
14.25833,590
14.26667,557
14.27500,527
14.28333,498
14.29167,472
14.30000,448
14.30833,425
14.31667,404
14.32500,384
14.33333,366
14.34167,349
14.35000,334
14.35833,319
14.36667,306
14.37500,293
14.38333,281
14.39167,270
14.40000,260
14.40833,250
14.41667,240
14.42500,232
14.43333,224
14.44167,217
14.45000,210
14.45833,203
14.46667,197
14.47500,191
14.48333,186
14.49167,181
14.50000,176
14.50833,171
14.51667,166
14.52500,161
14.53333,157
14.54167,153
14.55000,150
14.55833,146
14.56667,143
14.57500,139
14.58333,136
14.59167,133
14.60000,130
14.60833,128
14.61667,125
14.62500,122
14.63333,120
14.64167,117
14.65000,115
14.65833,113
14.66667,112
14.67500,109
14.68333,108
14.69167,106
14.70000,104
14.70833,103
14.71667,101
14.72500,100
14.73333,99
14.74167,97
14.75000,96
14.75833,94
14.76667,93
14.77500,91
14.78333,90
14.79167,89
14.80000,88
14.80833,87
14.81667,86
14.82500,85
14.83333,84
14.84167,83
14.85000,82
14.85833,81
14.86667,80
14.87500,79
14.88333,78
14.89167,77
14.90000,76
14.90833,75
14.91667,75
14.92500,74
14.93333,73
14.94167,72
14.95000,71
14.95833,70
14.96667,70
14.97500,70
14.98333,69
14.99167,69
15.00000,69
15.00833,68
15.01667,67
15.02500,67
15.03333,66
15.04167,65
15.05000,65
15.05833,65
15.06667,64
15.07500,63
15.08333,63
15.09167,63
15.10000,62
15.10833,61
15.11667,60
15.12500,60
15.13333,60
15.14167,59
15.15000,59
15.15833,59
15.16667,58
15.17500,58
15.18333,57
15.19167,57
15.20000,57
15.20833,57
15.21667,57
15.22500,57
15.23333,57
15.24167,58
15.25000,58
15.25833,58
15.26667,59
15.27500,61
15.28333,63
15.29167,66
15.30000,68
15.30833,71
15.31667,75
15.32500,80
15.33333,85
15.34167,91
15.35000,99
15.35833,107
15.36667,117
15.37500,127
15.38333,139
15.39167,153
15.40000,168
15.40833,185
15.41667,203
15.42500,223
15.43333,244
15.44167,267
15.45000,292
15.45833,319
15.46667,347
15.47500,377
15.48333,409
15.49167,442
15.50000,477
15.50833,514
15.51667,551
15.52500,590
15.53333,630
15.54167,671
15.55000,712
15.55833,754
15.56667,796
15.57500,838
15.58333,880
15.59167,922
15.60000,964
15.60833,1005
15.61667,1045
15.62500,1084
15.63333,1122
15.64167,1158
15.65000,1193
15.65833,1226
15.66667,1257
15.67500,1286
15.68333,1313
15.69167,1338
15.70000,1361
15.70833,1381
15.71667,1399
15.72500,1415
15.73333,1428
15.74167,1438
15.75000,1445
15.75833,1450
15.76667,1453
15.77500,1452
15.78333,1449
15.79167,1443
15.80000,1435
15.80833,1425
15.81667,1411
15.82500,1396
15.83333,1378
15.84167,1358
15.85000,1336
15.85833,1312
15.86667,1287
15.87500,1259
15.88333,1230
15.89167,1200
15.90000,1169
15.90833,1136
15.91667,1102
15.92500,1068
15.93333,1033
15.94167,997
15.95000,961
15.95833,926
15.96667,890
15.97500,854
15.98333,818
15.99167,783
16.00000,748
16.00833,713
16.01667,680
16.02500,646
16.03333,614
16.04167,583
16.05000,553
16.05833,524
16.06667,496
16.07500,469
16.08333,443
16.09167,418
16.10000,395
16.10833,372
16.11667,351
16.12500,331
16.13333,311
16.14167,293
16.15000,275
16.15833,259
16.16667,243
